species,age_group,temperature,ph,oxygen,stocking_density,water_source,recent_deaths,death_rate,loss_of_appetite,lethargy,erratic_swimming,isolation,surface_swimming,gasping_for_air,skin_lesions,ulcers,fin_rot,scale_loss,body_swelling,discoloration,eye_cloudiness,excess_mucus,gill_discoloration,rapid_gill_movement,white_spots,fungal_growth,bloody_patches,disease
catfish,adult,28.460443362222833,7.2584555480276975,7.197263051644429,35,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,23.254096695924122,7.957467866446073,6.07450839474058,8,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,32.75481125528798,7.7353248518143065,6.941928310428119,8,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,25.156113817824505,6.935990143523108,5.069257861718997,33,pond,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,healthy
tilapia,adult,33.54474760814442,8.203840575566907,7.7523939813818785,11,cage,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,healthy
catfish,juvenile,34.16451207642557,6.636909992344159,3.1637404290384055,42,cage,1,10,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,adult,26.831126359606337,4.606087314466923,3.499400897909892,38,tank,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,fingerling,23.656853272170718,9.31153539106884,7.195290052311496,24,cage,0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
catfish,adult,26.236851964166274,6.165571048054877,2.6697659764997335,26,tank,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
trout,fingerling,31.814678630464478,4.8716020124209996,2.1257695161981083,47,cage,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,juvenile,30.921019557501886,7.742956523817938,6.085727527763822,29,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,26.63804621008871,6.894333878114216,6.39001612591996,25,tank,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,healthy
trout,fingerling,26.488552298481164,7.671093357706145,6.580221810103703,22,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,25.874650372930574,7.2903990050391645,3.3750751006918662,48,pond,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,22.849689914127318,6.417243721924807,2.1755159993293467,23,cage,1,13,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,juvenile,21.59815856037349,7.1134516040547755,5.149953443604026,42,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,healthy
trout,juvenile,27.26654731851522,8.663105301809983,2.723911306147653,42,cage,1,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,low_oxygen_stress
catfish,juvenile,27.50605197664845,5.537714525411197,3.0014502172193627,15,pond,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,26.500935743358323,6.730370288807124,7.012029747954177,35,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
trout,juvenile,26.630707780177243,9.250913826403263,7.772123286366515,14,pond,0,19,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,parasite_infection
tilapia,fingerling,23.41520156343551,8.503274429075745,6.7099639098391,43,pond,1,13,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,bacterial_infection
catfish,juvenile,25.281002471632988,7.803859158662478,7.757488985587237,37,tank,1,19,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,juvenile,24.81018126598285,6.639899283507892,5.718613556562913,41,tank,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
catfish,adult,26.626360056672997,8.493063939470026,6.547128530950457,7,tank,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,healthy
trout,fingerling,29.189845987110868,6.820819740573402,7.9021104187956475,23,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
tilapia,fingerling,26.29399744031904,7.514754495198103,2.2759875695894705,7,tank,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,fungal_infection
catfish,fingerling,22.32273936727899,7.262149537562749,6.538895880065104,24,tank,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
catfish,fingerling,26.612419637064168,9.423000731085915,3.5458258599490984,17,pond,1,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,29.33743570550757,6.695600167065888,5.73501551905687,38,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,28.002157150234588,8.352701682200175,2.6698480864470326,17,tank,1,16,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,bacterial_infection
catfish,juvenile,28.675870465336804,8.847232462214974,5.762914372678135,18,cage,0,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
nile_perch,juvenile,31.11251557599166,8.322341049435881,5.93107632781309,8,tank,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,healthy
tilapia,fingerling,24.986845567568494,9.328393121427009,3.0623677503305307,6,tank,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,poor_water_quality
catfish,adult,23.539009682655003,7.503791086952859,5.657331798630325,40,pond,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,fungal_infection
tilapia,juvenile,28.618889065351183,9.438095802018271,6.710093469439314,24,tank,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,poor_water_quality
catfish,juvenile,25.472379709448962,7.617467871268824,5.838401395347094,24,cage,1,17,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,bacterial_infection
tilapia,fingerling,30.709216260128546,7.6614528913842195,2.5001700055372287,19,cage,1,18,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,parasite_infection
tilapia,fingerling,27.155679152925718,8.01767905487454,6.2525244065714665,35,pond,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,23.960278498502156,6.231576460927094,6.75085133850578,46,cage,1,15,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,fingerling,26.652069499406448,6.816820888469124,3.9076134909178,35,cage,1,9,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,bacterial_infection
catfish,juvenile,33.77920047317008,6.679494842369521,7.5486456519882505,30,tank,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,29.6682825938464,7.168472588505306,7.571158420940755,37,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,fingerling,29.183128328417823,9.326385311197146,4.100265317741418,47,cage,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,parasite_infection
catfish,adult,25.755263912474295,7.456400473499844,7.076175958200742,18,cage,1,19,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,bacterial_infection
catfish,fingerling,25.36973798539577,7.965252795522986,5.9964797674003,8,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,27.70929121579856,7.143105953242454,3.151673214432518,29,cage,1,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,27.147296127320587,9.449770010020409,3.245442279458701,35,tank,1,14,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,juvenile,23.306388182119168,8.037879632990965,7.554683845340086,48,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,healthy
tilapia,fingerling,20.93318063916093,8.361393136659448,3.9132829635954915,14,tank,1,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,22.343855726708867,7.098361770520176,6.253800893168567,7,tank,1,19,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,parasite_infection
trout,fingerling,30.183525308987246,8.085498840561993,5.195358403135468,31,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,26.542185016554516,7.144729052744507,7.27074788522862,28,tank,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,healthy
trout,juvenile,31.40700567023896,8.042692045122106,5.327439476245857,36,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,25.092606633604234,9.16008800963093,7.166479786338464,39,pond,1,14,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,adult,28.47860731518267,7.537191210322026,5.822068829299285,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,26.29385640480876,5.545194663792305,3.5086379297740113,14,tank,1,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,poor_water_quality
catfish,juvenile,31.35790577213099,5.718084325221067,3.274889152240293,17,pond,0,13,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
trout,fingerling,30.669044620033226,6.9703604552114165,7.181897969662353,28,pond,1,19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,fingerling,27.413216098092935,7.3337654168009685,2.0124850046909595,40,pond,0,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,23.708089210495874,4.7416506926575135,3.2578492941011516,22,pond,1,19,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,juvenile,21.819702886444873,5.245555053162028,4.451142141425744,40,pond,1,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,juvenile,26.04706331924111,9.710539682418691,7.891617084288016,23,tank,0,6,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,poor_water_quality
tilapia,juvenile,28.02233364926464,7.162028188459967,5.023705681153897,21,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,29.547432820485305,6.0439819829302515,5.863267350154992,9,tank,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
trout,juvenile,24.083968279694194,8.698429498552036,2.6304732284512955,35,tank,0,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,fingerling,23.582187579602152,9.199627512443213,3.0946497022626835,44,cage,0,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,juvenile,22.40409753910394,6.221873500182198,2.571521082572638,18,pond,0,18,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,low_oxygen_stress
tilapia,adult,22.01346401526937,9.31770069417692,2.146698337496812,47,cage,0,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,fingerling,28.584046978126132,7.6951071094240415,6.946501155133664,29,cage,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
trout,fingerling,28.064683623109318,7.075534229049004,6.505840098726581,5,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
catfish,adult,29.05337930987968,9.270340804419785,3.655028665132304,17,cage,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,fingerling,31.35304866345338,8.280990797080943,7.63321286039539,13,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,adult,28.34712463910841,6.6188015388848935,6.08723553049228,26,pond,1,9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,juvenile,29.105981640044433,6.8591797655569,3.9220192696032257,11,cage,0,12,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,fungal_infection
nile_perch,juvenile,25.4314361662882,6.501521794701825,6.898919960507218,49,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,healthy
tilapia,adult,25.724878527105385,7.36619305069067,6.627706254129172,13,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,30.71039794942468,7.7375354103603,7.4493402994215625,29,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,healthy
catfish,juvenile,25.012786284089486,8.225758053592138,5.366202903875466,26,tank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,healthy
nile_perch,fingerling,17.84351759770677,7.061319025066565,7.226038473071267,24,pond,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,healthy
catfish,fingerling,27.963899815869073,6.627213411695541,5.4038954194961955,9,cage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,27.98637448681412,6.869474239320943,6.954225270356893,11,tank,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
trout,adult,26.919151037962358,5.974559600412258,3.493301835090712,48,cage,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,adult,25.18629641537661,8.05296986152364,3.9553417957035903,29,tank,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,juvenile,30.719071297005133,4.847916793670184,5.175514113883017,33,pond,1,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,fingerling,30.408910566610025,8.31747164873307,7.219451759454225,39,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,healthy
trout,juvenile,30.544904916488118,8.489211074218822,3.9141743918363403,35,pond,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,32.068690583435924,7.490902712731366,5.12705209955416,20,pond,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
trout,adult,27.514497853913987,8.673192569249323,3.9890736797043287,20,tank,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
catfish,adult,32.5123594990421,6.802746940030463,2.5556679375488858,40,tank,1,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,fingerling,24.722809396487495,6.986735916154623,7.185315282434124,28,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,healthy
nile_perch,juvenile,22.603832787510704,7.979345561257062,7.181888288024133,36,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,healthy
catfish,fingerling,24.215618309477414,6.833555023130412,4.06842582435508,6,cage,0,10,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,parasite_infection
tilapia,fingerling,25.602292344785262,5.761242000188291,4.041442262534321,25,cage,0,10,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,parasite_infection
catfish,adult,27.926625705214363,9.372525014253663,1.725098045278584,6,pond,1,11,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,low_oxygen_stress
tilapia,juvenile,32.81318162923512,8.162055326324875,7.060680382518186,6,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,27.559192700539246,6.688264281520638,3.274590533206882,47,pond,1,19,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
nile_perch,adult,30.8989534698922,6.438605104476144,6.916065265853847,48,tank,1,14,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,fungal_infection
trout,adult,28.626560152535724,6.723107829454733,4.498947049460679,36,tank,1,10,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,bacterial_infection
trout,fingerling,24.03361244783136,7.385898667901433,7.70022515947047,5,tank,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,25.637015012668684,6.976185754306476,7.907985949099421,5,cage,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,healthy
trout,adult,19.765401619674584,6.778391058733533,2.650205942330984,43,tank,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,low_oxygen_stress
nile_perch,juvenile,30.3404471500508,7.456271464325178,3.067972624632662,45,tank,1,19,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,juvenile,31.258840428923754,7.215914802722495,2.9981445057161995,33,tank,0,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
tilapia,fingerling,27.368760201395826,7.382575576011632,7.529387983757854,44,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,juvenile,30.06054437568693,9.159345123914548,4.871002315113739,47,tank,0,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,juvenile,27.277853448298817,7.842802551408376,5.2144473587495135,16,pond,1,5,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,fungal_infection
trout,adult,30.86913905794131,8.374722067358576,5.9456798762074285,44,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,25.861172347774406,8.611394791655364,6.397913890786643,41,pond,1,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,adult,26.48229773532939,6.290005810762144,5.784406228986798,37,tank,0,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,parasite_infection
nile_perch,juvenile,33.24026411460919,8.21306832392804,3.86774207309992,23,pond,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,fungal_infection
nile_perch,juvenile,25.98462566158578,6.782569117551118,5.2492227079902465,49,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,27.63293196200659,5.568028810415286,6.752138571461695,39,pond,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,fungal_infection
catfish,juvenile,25.76316514848698,8.156476398186316,5.084775934109498,9,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
trout,adult,26.840627059816846,8.391311413208934,3.2908308734063283,16,pond,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,juvenile,26.62502818654952,6.838294050047192,5.416023821454232,14,cage,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,27.645402189757966,6.087925824724195,5.79219949605863,19,tank,1,19,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,bacterial_infection
tilapia,fingerling,23.31314809820558,6.347898008766673,6.861939922731747,19,cage,1,13,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,bacterial_infection
nile_perch,fingerling,26.282693910922642,7.622080931944898,6.4464661007506825,19,tank,1,17,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,bacterial_infection
trout,juvenile,30.59948092372217,7.8120803582063925,6.922677935465794,23,tank,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,parasite_infection
tilapia,adult,32.0832981291596,7.9021807979202965,6.272317632043273,30,tank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,fingerling,31.948817280676586,6.714779102655025,6.57110863998447,6,cage,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,28.39317820666867,6.950603733479754,2.47312536421939,24,pond,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
trout,adult,29.988323726628806,7.248875202917164,6.135970614352291,27,tank,1,10,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,fingerling,29.26490865044664,9.214972223546159,4.878677068488554,33,pond,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,poor_water_quality
trout,adult,27.63313878718071,7.158782824002168,7.820618154153465,46,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,healthy
trout,adult,30.768756724340687,5.782593336642073,7.193329056827608,28,cage,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,parasite_infection
catfish,juvenile,25.309869338997288,6.740336032348212,5.412441492971481,17,cage,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,fingerling,27.851962261700738,7.272631894218735,6.8636027758977605,39,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,adult,23.917911603343796,8.665473574476326,3.5606589561864084,22,pond,1,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
tilapia,juvenile,24.504177633272718,6.89184182817889,3.6118009836062175,35,tank,1,18,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,fingerling,29.87410097907618,9.253193970695037,5.267907855145501,39,tank,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
trout,fingerling,26.23420084654927,6.141985097074414,4.108608440771227,36,cage,0,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,parasite_infection
tilapia,adult,28.825184169410747,7.771389795709564,7.23868362916033,27,cage,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
nile_perch,fingerling,22.92457284288966,6.112392536123346,6.897298275627314,21,pond,1,11,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,parasite_infection
catfish,fingerling,21.428310899649496,8.469882960502858,6.285499557542862,10,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
nile_perch,juvenile,29.843464883762774,6.170877432914985,2.2710220043828144,28,pond,1,8,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,fingerling,29.474450946204136,7.516058722232138,2.045878816429759,25,cage,1,19,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,bacterial_infection
tilapia,fingerling,29.225880864377107,8.3358103221402,5.709743704332945,24,tank,1,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,bacterial_infection
catfish,adult,29.591889870982833,6.970057649526476,1.6885402310220599,39,tank,0,15,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,low_oxygen_stress
nile_perch,adult,32.019198231092524,7.654621836126881,7.676062235221445,38,cage,0,15,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,fungal_infection
catfish,juvenile,26.658760906457623,8.808279078813237,7.631067297098132,45,pond,1,14,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,bacterial_infection
catfish,adult,21.249364955116484,8.133458806321393,6.167728664993951,17,cage,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,healthy
catfish,fingerling,29.774341643561677,6.063196240527901,2.116118388117999,9,cage,1,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,bacterial_infection
catfish,juvenile,17.566817065860153,7.011738733814589,2.497049811115806,8,tank,0,19,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,parasite_infection
nile_perch,fingerling,25.68784501858428,9.12658733938368,5.410173047745947,5,pond,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
tilapia,juvenile,26.17711814471172,6.680137812704706,7.6756647168124825,21,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,healthy
nile_perch,juvenile,27.382557730944093,5.880001263621095,5.548523995051428,11,cage,0,6,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,poor_water_quality
trout,adult,28.568617166441783,7.306967605186205,2.602295505262517,14,pond,1,13,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,low_oxygen_stress
catfish,adult,26.35207989613302,7.324914077986552,5.434489816020279,24,cage,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
catfish,adult,31.977118425204786,9.130842201816074,2.941955022906459,9,tank,1,19,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,low_oxygen_stress
trout,fingerling,27.40152324551031,7.253449737500533,4.125162567124758,46,cage,0,19,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,parasite_infection
trout,adult,26.414605715385544,7.138718880874592,5.676216907190254,47,tank,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,healthy
tilapia,juvenile,27.371871128354595,8.08219261393363,5.664430227248897,29,pond,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,healthy
catfish,juvenile,23.22239267355185,5.415880645033759,4.995377236531921,30,tank,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
nile_perch,juvenile,26.980711843944523,7.497728778547214,5.658222323904665,20,tank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
trout,adult,26.467902051628958,9.784774328286428,4.290440897300614,25,cage,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,poor_water_quality
trout,fingerling,22.730611633533286,6.516484351528302,6.603617868605811,29,cage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,healthy
tilapia,adult,31.173788528784343,8.45060178583074,5.039366034117336,28,pond,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,healthy
tilapia,fingerling,27.71526851272523,8.37401118305469,6.79472901656384,48,pond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,healthy
